network,dex,slug,volume24hUsd,volume7dUsd,volume30dUsd,fees30dUsd,change7dPct,feeToVolume30dPct,health,outcomeTarget,sourceUrl,updatedAt
"Base","Uniswap V4","uniswap-v4","52385171","452413690","1084664321","4733699","-30.37","0.43642064262202285","Watch","Monitor incentives","https://defillama.com/protocol/uniswap-v4","2026-08-29T12:56:56.868Z"
"Base","Metric V2","metric-v2","48736831","250619023","564984656",,"145.3",,"Strong","Rebalance liquidity","https://defillama.com/protocol/metric-v2","2026-08-29T12:56:56.868Z"
"Base","Tessera V","tessera-v","36679518","227431910","479239230",,"-12.88",,"Watch","Rebalance liquidity","https://defillama.com/protocol/tessera-v","2026-08-29T12:56:56.868Z"
"Base","Hanji Protocol","hanji-protocol","15102168","122198343","247760854","24693","-49.18","0.009966465485302209","Watch","Monitor incentives","https://defillama.com/protocol/hanji-protocol","2026-08-29T12:56:56.868Z"
"Unichain","Uniswap V3","uniswap-v3","7971849","74760965","166265384","487370","-53.52","0.2931277625413598","At risk","Monitor incentives","https://defillama.com/protocol/uniswap-v3","2026-08-29T12:56:56.868Z"
"Unichain","Uniswap V4","uniswap-v4","4642009","51450252","135108775","99224","-71.59","0.07344008559029568","At risk","Monitor incentives","https://defillama.com/protocol/uniswap-v4","2026-08-29T12:56:56.868Z"
"Unichain","Velodrome V3","velodrome-v3","343936","2403405","7254108","1319.3200000000002","-31.84","0.018187211990778194","Watch","Monitor incentives","https://defillama.com/protocol/velodrome-v3","2026-08-29T12:56:56.868Z"
"Unichain","EulerSwap","eulerswap","313","1708","17937","0.25","-93.63","0.0013937670736466521","At risk","Grow TVL","https://defillama.com/protocol/eulerswap","2026-08-29T12:56:56.868Z"
"Unichain","1inch Aqua","1inch-aqua","0","1.34","9.86","0.06",,"0.6085192697768762","At risk","Grow TVL","https://defillama.com/protocol/1inch-aqua","2026-08-29T12:56:56.868Z"
"Unichain","Curve DEX","curve-dex","0.11","3.6300000000000003","5.8500000000000005","0.16","-38.89","2.7350427350427347","At risk","Grow TVL","https://defillama.com/protocol/curve-dex","2026-08-29T12:56:56.868Z"
"Mode","MantisSwap","mantisswap","70302","71023.8","72052.8",,"10901.88",,"Watch","Grow TVL","https://defillama.com/protocol/mantisswap","2026-08-29T12:56:56.868Z"
"Mode","KIM Exchange V3","kim-exchange-v3","2814","8285","46104.56","78.19","-40.85","0.16959276913173013","At risk","Grow TVL","https://defillama.com/protocol/kim-exchange-v3","2026-08-29T12:56:56.868Z"
"Mode","KIM Exchange V2","kim-exchange-v2","2234","4776.3","20707.219999999998","62.24999999999999","-36.98","0.30061978382419274","At risk","Grow TVL","https://defillama.com/protocol/kim-exchange-v2","2026-08-29T12:56:56.868Z"
"Mode","SupSwap V3","supswap-v3","3080","7677","17550.06","10.300000000000002","44.33","0.05868925804242266","At risk","Grow TVL","https://defillama.com/protocol/supswap-v3","2026-08-29T12:56:56.868Z"
"Mode","Velodrome V3","velodrome-v3","50.79","79.55000000000001","11995.739999999998","7.599999999999999","728.55","0.06335582465108447","At risk","Grow TVL","https://defillama.com/protocol/velodrome-v3","2026-08-29T12:56:56.868Z"
"Mode","Velodrome V2","velodrome-v2","183","5289","11189.29","30.319999999999997","-80.34","0.27097340403189113","At risk","Grow TVL","https://defillama.com/protocol/velodrome-v2","2026-08-29T12:56:56.868Z"
"Mode","SwapMode V2","swapmode-v2","608","1893.27","7400.370000000001","19.180000000000003","-52.31","0.2591762303776703","At risk","Grow TVL","https://defillama.com/protocol/swapmode-v2","2026-08-29T12:56:56.868Z"
"Zora","Uniswap V2","uniswap-v2","25.14","143.57","981.54","1.7500000000000002","-60.91","0.17829125659677653","At risk","Grow TVL","https://defillama.com/protocol/uniswap-v2","2026-08-29T12:56:56.868Z"
"Zora","Uniswap V4","uniswap-v4","0.97","7.810000000000001","66.37999999999998","0.08","-71.22","0.12051822838204283","At risk","Grow TVL","https://defillama.com/protocol/uniswap-v4","2026-08-29T12:56:56.868Z"
