network,dex,slug,volume24hUsd,volume7dUsd,volume30dUsd,fees30dUsd,change7dPct,feeToVolume30dPct,health,outcomeTarget,sourceUrl,updatedAt
"OP Mainnet","Velodrome V3","velodrome-v3","18495976","128577353","350497110","141933","498.79","0.04049477041337088","Strong","Rebalance liquidity","https://defillama.com/protocol/velodrome-v3","2026-08-23T07:31:10.956Z"
"OP Mainnet","Uniswap V3","uniswap-v3","8304266","39450890","93784233","204303","2017.07","0.21784365395407135","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v3","2026-08-23T07:31:10.956Z"
"OP Mainnet","WOOFi Swap","woofi-swap","1794608","8444515","35963830","2862","92.56","0.007957995574998546","Strong","Improve fee efficiency","https://defillama.com/protocol/woofi-swap","2026-08-23T07:31:10.956Z"
"OP Mainnet","Uniswap V4","uniswap-v4","1940992","10445414","23908524","26177.89","1576.13","0.10949186992890067","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v4","2026-08-23T07:31:10.956Z"
"OP Mainnet","Velodrome V2","velodrome-v2","700245","3606443","11071616","74657.73999999999","1142.69","0.6743165586667744","Strong","Rebalance liquidity","https://defillama.com/protocol/velodrome-v2","2026-08-23T07:31:10.956Z"
"OP Mainnet","Solidly V3","solidly-v3","265673","1830691","5585601","5.610000000000001","688.21","0.00010043681960097044","Strong","Improve fee efficiency","https://defillama.com/protocol/solidly-v3","2026-08-23T07:31:10.956Z"
"OP Mainnet","Curve DEX","curve-dex","54035","1479297","3203435","768.75","219.3","0.023997677493066038","Watch","Rebalance liquidity","https://defillama.com/protocol/curve-dex","2026-08-23T07:31:10.956Z"
"OP Mainnet","SushiSwap V3","sushiswap-v3","87815","712948","1532658","299.61","1870.27","0.019548392400652984","Watch","Improve fee efficiency","https://defillama.com/protocol/sushiswap-v3","2026-08-23T07:31:10.956Z"
"OP Mainnet","Balancer V2","balancer-v2","26325","118163","303037","79.15","1124.99","0.026118922771806743","Watch","Rebalance liquidity","https://defillama.com/protocol/balancer-v2","2026-08-23T07:31:10.956Z"
"OP Mainnet","Beets DEX","beets-dex","26426","130101","261450","80.21","1130.26","0.030678906100592845","Watch","Rebalance liquidity","https://defillama.com/protocol/beets-dex","2026-08-23T07:31:10.956Z"
"Base","Aerodrome Slipstream","aerodrome-slipstream","822366721","3810487549","11576749956","4784035","333.24","0.041324508330773176","Strong","Rebalance liquidity","https://defillama.com/protocol/aerodrome-slipstream","2026-08-23T07:31:10.956Z"
"Base","Uniswap V3","uniswap-v3","216740925","1205883928","3206234388","6100391","948.52","0.1902665326911839","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v3","2026-08-23T07:31:10.956Z"
"Base","PancakeSwap AMM V3","pancakeswap-amm-v3","193255872","1177150012","3181981365","419150","431.03","0.013172610141920173","Strong","Improve fee efficiency","https://defillama.com/protocol/pancakeswap-amm-v3","2026-08-23T07:31:10.956Z"
"Base","Uniswap V4","uniswap-v4","54204956","287082187","1050970337","3274107","356.38","0.3115318182381773","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v4","2026-08-23T07:31:10.956Z"
"Base","Metric V2","metric-v2","22812386","129269806","379249986",,"349.47",,"Strong","Rebalance liquidity","https://defillama.com/protocol/metric-v2","2026-08-23T07:31:10.956Z"
"Base","Tessera V","tessera-v","28406013","167338769","339363520",,"1010.26",,"Strong","Rebalance liquidity","https://defillama.com/protocol/tessera-v","2026-08-23T07:31:10.956Z"
"Base","Hanji Protocol","hanji-protocol","20733956","96120005","192874338","19150","1170.15","0.009928744382780462","Strong","Improve fee efficiency","https://defillama.com/protocol/hanji-protocol","2026-08-23T07:31:10.956Z"
"Unichain","Uniswap V3","uniswap-v3","13911857","57916799","131761629","378695","968.72","0.2874091667461094","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v3","2026-08-23T07:31:10.956Z"
