network,dex,slug,volume24hUsd,volume7dUsd,volume30dUsd,fees30dUsd,change7dPct,feeToVolume30dPct,health,outcomeTarget,sourceUrl,updatedAt
"Unichain","Uniswap V4","uniswap-v4","1994582","10585248","71292024","51138","33.8","0.07173032427863178","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v4","2026-08-19T07:35:35.699Z"
"Unichain","Velodrome V3","velodrome-v3","162479","742700","5641269","1024.9399999999998","-21.5","0.018168607098863747","Watch","Monitor incentives","https://defillama.com/protocol/velodrome-v3","2026-08-19T07:35:35.699Z"
"Unichain","EulerSwap","eulerswap","170","1192","8805","0.060000000000000005","109.88","0.0006814310051107326","At risk","Grow TVL","https://defillama.com/protocol/eulerswap","2026-08-19T07:35:35.699Z"
"Unichain","Curve DEX","curve-dex","0","0.08","276.55999999999995","0.04","-100","0.014463407578825575","At risk","Grow TVL","https://defillama.com/protocol/curve-dex","2026-08-19T07:35:35.699Z"
"Unichain","1inch Aqua","1inch-aqua","0","0","8.82","0.04","-100","0.45351473922902497","At risk","Grow TVL","https://defillama.com/protocol/1inch-aqua","2026-08-19T07:35:35.699Z"
"Mode","KIM Exchange V3","kim-exchange-v3","678","4061","81514.56","46.62000000000002","-56.03","0.05719223657712195","At risk","Grow TVL","https://defillama.com/protocol/kim-exchange-v3","2026-08-19T07:35:35.699Z"
"Mode","KIM Exchange V2","kim-exchange-v2","102","609.27","16283.77","46.52000000000002","-81.82","0.28568322937501583","At risk","Grow TVL","https://defillama.com/protocol/kim-exchange-v2","2026-08-19T07:35:35.699Z"
"Mode","SupSwap V3","supswap-v3","137","841.78","14220.220000000001","9.17","-74.49","0.0644856408691286","At risk","Grow TVL","https://defillama.com/protocol/supswap-v3","2026-08-19T07:35:35.699Z"
"Mode","Velodrome V3","velodrome-v3","824","7566.36","11285.06","6.88","-26.36","0.060965559775490785","At risk","Grow TVL","https://defillama.com/protocol/velodrome-v3","2026-08-19T07:35:35.699Z"
"Mode","Velodrome V2","velodrome-v2","361","1579.71","9418.289999999999","20.749999999999996","145.58","0.2203160021617512","At risk","Grow TVL","https://defillama.com/protocol/velodrome-v2","2026-08-19T07:35:35.699Z"
"Mode","SwapMode V2","swapmode-v2","117","536.67","5495.389999999999","16.21","-41.21","0.29497451500257493","At risk","Grow TVL","https://defillama.com/protocol/swapmode-v2","2026-08-19T07:35:35.699Z"
"Mode","Balancer V2","balancer-v2","30","178.31","562.6600000000001","1.3100000000000007","202.72","0.23282266377563726","At risk","Grow TVL","https://defillama.com/protocol/balancer-v2","2026-08-19T07:35:35.699Z"
"Zora","Uniswap V2","uniswap-v2","3.45","66.85","580.7300000000001","1.3400000000000003","-77.5","0.23074406350627658","At risk","Grow TVL","https://defillama.com/protocol/uniswap-v2","2026-08-19T07:35:35.699Z"
"Zora","Uniswap V4","uniswap-v4","0.65","5.130000000000001","43.74","0.01","12.07","0.022862368541380886","At risk","Grow TVL","https://defillama.com/protocol/uniswap-v4","2026-08-19T07:35:35.699Z"
