network,dex,slug,volume24hUsd,volume7dUsd,volume30dUsd,fees30dUsd,change7dPct,feeToVolume30dPct,health,outcomeTarget,sourceUrl,updatedAt
"OP Mainnet","Velodrome V3","velodrome-v3","3487151","62561468","308719257","120434","-12.76","0.039010847969227914","Watch","Rebalance liquidity","https://defillama.com/protocol/velodrome-v3","2026-08-09T07:52:00.330Z"
"OP Mainnet","Uniswap V3","uniswap-v3","403123","16012310","85162560","199313","-74.24","0.2340382910048735","At risk","Monitor incentives","https://defillama.com/protocol/uniswap-v3","2026-08-09T07:52:00.330Z"
"OP Mainnet","WOOFi Swap","woofi-swap","992367","8179704","39718853","2860","-18.87","0.007200610752782816","Watch","Improve fee efficiency","https://defillama.com/protocol/woofi-swap","2026-08-09T07:52:00.330Z"
"OP Mainnet","Uniswap V4","uniswap-v4","171756","3505227","21558475","22859","-17.23","0.10603254636517656","Watch","Rebalance liquidity","https://defillama.com/protocol/uniswap-v4","2026-08-09T07:52:00.330Z"
"OP Mainnet","Velodrome V2","velodrome-v2","121478","1423535","8822572","77601.73999999999","-53.91","0.8795818271587921","At risk","Monitor incentives","https://defillama.com/protocol/velodrome-v2","2026-08-09T07:52:00.330Z"
"OP Mainnet","Solidly V3","solidly-v3","54968","1089344","6058470","2.6100000000000003","-40.42","0.0000430801836107136","Watch","Monitor incentives","https://defillama.com/protocol/solidly-v3","2026-08-09T07:52:00.330Z"
"OP Mainnet","Curve DEX","curve-dex","17573","561058","2249476","404.69000000000005","-50.66","0.01799041198928106","At risk","Monitor incentives","https://defillama.com/protocol/curve-dex","2026-08-09T07:52:00.330Z"
"OP Mainnet","SushiSwap V3","sushiswap-v3","20591","256939","1414644","298.7199999999999","0.74","0.02111626670738362","Watch","Rebalance liquidity","https://defillama.com/protocol/sushiswap-v3","2026-08-09T07:52:00.330Z"
"OP Mainnet","Swaap Maker V2","swaap-maker-v2","0","1677","1154053",,"-100",,"At risk","Monitor incentives","https://defillama.com/protocol/swaap-maker-v2","2026-08-09T07:52:00.330Z"
"OP Mainnet","Beets DEX","beets-dex","3508","46007","327058","56.300000000000004",,"0.01721407212176434","Watch","Improve fee efficiency","https://defillama.com/protocol/beets-dex","2026-08-09T07:52:00.330Z"
"Base","Aerodrome Slipstream","aerodrome-slipstream","139594817","2487839919","10518854935","4260587","-34.33","0.040504285174838756","Watch","Monitor incentives","https://defillama.com/protocol/aerodrome-slipstream","2026-08-09T07:52:00.330Z"
"Base","Uniswap V3","uniswap-v3","19455556","529340178","2958398727","6278027","-61.34","0.2122103062952001","At risk","Monitor incentives","https://defillama.com/protocol/uniswap-v3","2026-08-09T07:52:00.330Z"
"Base","Uniswap V4","uniswap-v4","8542409","154867371","2813924011","3007520","-44.72","0.10687992953054909","Watch","Monitor incentives","https://defillama.com/protocol/uniswap-v4","2026-08-09T07:52:00.330Z"
"Base","PancakeSwap AMM V3","pancakeswap-amm-v3","31861145","643114258","2569370657","346937","-35.58","0.01350280073662412","Watch","Monitor incentives","https://defillama.com/protocol/pancakeswap-amm-v3","2026-08-09T07:52:00.330Z"
"Base","Tristero Spot","tristero-spot","0","110920321","456225159.22",,,,"At risk","Rebalance liquidity","https://defillama.com/protocol/tristero-spot","2026-08-09T07:52:00.330Z"
"Base","Metric V2","metric-v2","5431123","105334210","278217609",,"-56.28",,"At risk","Monitor incentives","https://defillama.com/protocol/metric-v2","2026-08-09T07:52:00.330Z"
"Base","Tessera V","tessera-v","2267219","51554547","209126612",,"24.31",,"Strong","Rebalance liquidity","https://defillama.com/protocol/tessera-v","2026-08-09T07:52:00.330Z"
"Unichain","Uniswap V3","uniswap-v3","942037","23048720","111018542","334728","-64.55","0.3015063916079892","At risk","Monitor incentives","https://defillama.com/protocol/uniswap-v3","2026-08-09T07:52:00.330Z"
"Unichain","Uniswap V4","uniswap-v4","431102","15405195","88909503","62052","-76.48","0.06979231455157274","At risk","Monitor incentives","https://defillama.com/protocol/uniswap-v4","2026-08-09T07:52:00.330Z"
