network,dex,slug,volume24hUsd,volume7dUsd,volume30dUsd,fees30dUsd,change7dPct,feeToVolume30dPct,health,outcomeTarget,sourceUrl,updatedAt
"Unichain","Uniswap V4","uniswap-v4","2206991","19444245","103543739","71733","23.91","0.06927796957380494","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v4","2026-07-27T10:40:01.825Z"
"Unichain","Velodrome V3","velodrome-v3","141864","1558930","6677887","1203.42","49.48","0.01802096980676672","Strong","Improve fee efficiency","https://defillama.com/protocol/velodrome-v3","2026-07-27T10:40:01.825Z"
"Unichain","EulerSwap","eulerswap","304","3370","13778","0","166.67","0","At risk","Grow TVL","https://defillama.com/protocol/eulerswap","2026-07-27T10:40:01.825Z"
"Unichain","Curve DEX","curve-dex","0","1","1469","153",,"10.415248468345814","At risk","Grow TVL","https://defillama.com/protocol/curve-dex","2026-07-27T10:40:01.825Z"
"Mode","KIM Exchange V3","kim-exchange-v3","2588","45168","233943","65.38","674.85","0.027946978537506995","Watch","Grow TVL","https://defillama.com/protocol/kim-exchange-v3","2026-07-27T10:40:01.825Z"
"Mode","KIM Exchange V2","kim-exchange-v2","1796","6477.85","31243.85","96.23","44800","0.3079966137335828","At risk","Grow TVL","https://defillama.com/protocol/kim-exchange-v2","2026-07-27T10:40:01.825Z"
"Mode","SupSwap V3","supswap-v3","1034","4340.16","19697.16","9.459999999999999",,"0.04802722829077897","At risk","Grow TVL","https://defillama.com/protocol/supswap-v3","2026-07-27T10:40:01.825Z"
"Mode","Velodrome V2","velodrome-v2","1142","3845","9704","11.35","10281.82","0.11696207749381697","At risk","Grow TVL","https://defillama.com/protocol/velodrome-v2","2026-07-27T10:40:01.825Z"
"Mode","SwapMode V2","swapmode-v2","432","1748.29","8985.29","29.040000000000003","7100","0.32319491079308516","At risk","Grow TVL","https://defillama.com/protocol/swapmode-v2","2026-07-27T10:40:01.825Z"
"Mode","Velodrome V3","velodrome-v3","63.91","222.54999999999998","7207.549999999999","2.01","6291","0.02788742360441481","At risk","Grow TVL","https://defillama.com/protocol/velodrome-v3","2026-07-27T10:40:01.825Z"
"Mode","MantisSwap","mantisswap","0","31","1298",,,,"At risk","Grow TVL","https://defillama.com/protocol/mantisswap","2026-07-27T10:40:01.825Z"
"Zora","Uniswap V2","uniswap-v2","80.47","191.91","1104.91","0.19","474.79","0.01719597071254672","At risk","Grow TVL","https://defillama.com/protocol/uniswap-v2","2026-07-27T10:40:01.825Z"
"Zora","Uniswap V4","uniswap-v4","5.58","12.74","64.74","0","179","0","At risk","Grow TVL","https://defillama.com/protocol/uniswap-v4","2026-07-27T10:40:01.825Z"
